Start Time:  22-07-2025 16:08:35          Time Completed:  22-07-2025 16:57:13      Elapsed Time:  00:48:38
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1_17kG\MvsH_1_17kG.exp
Data File:     C:\IDEASVSM\LS_QC\BA_seco_orientado_para.txt
Plot File:     C:\IDEASVSM\LS_QC\BA_seco_orientado_para.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1_17kG\MvsH_1_17kG.stp
VSM Data File: C:\IDEASVSM\LS_QC\BA_seco_orientado_para.dat

***DATA***

Field(G)	 Moment(emu)	
-600.002 	-0.00352642 	
-650.004 	-0.00364795 	
-700.001 	-0.00375263 	
-750 	-0.0038428 	
-800.007 	-0.0039213 	
-850.002 	-0.00399281 	
-899.994 	-0.00405691 	
-950.007 	-0.00411377 	
-1000 	-0.00416419 	
-2000 	-0.00472678 	
-3000.02 	-0.00495054 	
-4000.03 	-0.00506715 	
-5000 	-0.00513558 	
-6000.02 	-0.0051746 	
-6999.99 	-0.00519375 	
-8000 	-0.00520653 	
-8999.98 	-0.00521507 	
-10000 	-0.00521376 	
-11000 	-0.00521199 	
-12000 	-0.00520822 	
-13000 	-0.00520347 	
-14000 	-0.00519931 	
-14670.8 	-0.00519626 	
-14671 	-0.00518918 	
-14671 	-0.00519116 	
-14671.1 	-0.00518439 	
-14671.1 	-0.00518578 	
-14000 	-0.00519532 	
-13000 	-0.00520693 	
-12000 	-0.00521901 	
-11000 	-0.00522165 	
-9999.99 	-0.00522477 	
-8999.99 	-0.00522241 	
-8000 	-0.00521415 	
-7000 	-0.00520245 	
-5999.99 	-0.00518077 	
-4999.99 	-0.00514326 	
-4000 	-0.00507376 	
-2999.87 	-0.00495674 	
-1999.99 	-0.00473952 	
-999.995 	-0.00420363 	
-950.003 	-0.00415597 	
-900.003 	-0.00410609 	
-849.988 	-0.00404872 	
-800 	-0.00399006 	
-749.993 	-0.00392738 	
-699.984 	-0.00385808 	
-649.998 	-0.00378 	
-600.003 	-0.00369203 	
-549.998 	-0.00360038 	
-499.992 	-0.00349804 	
-449.998 	-0.00338319 	
-400.001 	-0.003252 	
-349.98 	-0.0031038 	
-299.994 	-0.0029367 	
-249.999 	-0.00274499 	
-199.999 	-0.0025211 	
-189.996 	-0.00246558 	
-179.995 	-0.00241203 	
-170.008 	-0.00235819 	
-159.999 	-0.00230464 	
-149.998 	-0.00224719 	
-140.001 	-0.00219196 	
-129.998 	-0.00213555 	
-119.999 	-0.00207698 	
-109.992 	-0.00201612 	
-99.9971 	-0.00194164 	
-89.9915 	-0.00188374 	
-79.9995 	-0.00181825 	
-69.991 	-0.0017225 	
-59.9964 	-0.00165838 	
-49.9952 	-0.00160105 	
-40.0083 	-0.00153553 	
-30.0024 	-0.00146726 	
-19.9993 	-0.00139009 	
-17.996 	-0.00136594 	
-16.0024 	-0.00134107 	
-14.0056 	-0.00132199 	
-11.9976 	-0.00130668 	
-9.99824 	-0.00128795 	
-7.99283 	-0.00127 	
-5.99646 	-0.00125262 	
-4.00528 	-0.00123337 	
-1.99537 	-0.00121862 	
-0.000622393 	-0.00120443 	
 2.00548 	-0.00118691 	
 4.00235 	-0.00117301 	
 5.999 	-0.00115873 	
 8.00114 	-0.00113951 	
 10.0052 	-0.00112496 	
 11.9969 	-0.00110842 	
 13.9995 	-0.00109636 	
 16.003 	-0.0010768 	
 17.9969 	-0.00106366 	
 20.0024 	-0.00104716 	
 30.0062 	-0.000988611 	
 39.9957 	-0.000896099 	
 50.0023 	-0.000835047 	
 60.004 	-0.000761395 	
 69.9936 	-0.000686655 	
 79.9986 	-0.000604509 	
 90.006 	-0.000527682 	
 100.01 	-0.000445408 	
 110.005 	-0.000363837 	
 120.002 	-0.000281654 	
 130.003 	-0.000198221 	
 139.999 	-0.00009819 	
 150.005 	-0.0000215923 	
 160.003 	 0.0000688248 	
 169.999 	 0.000160662 	
 179.996 	 0.000280461 	
 190.01 	 0.000365821 	
 200.002 	 0.000471126 	
 249.995 	 0.00109221 	
 300.005 	 0.00175163 	
 350.004 	 0.00230758 	
 400.012 	 0.00266137 	
 450.008 	 0.00295391 	
 500.007 	 0.00317698 	
 549.995 	 0.0033595 	
 600.001 	 0.00350096 	
 650.016 	 0.00362562 	
 700.004 	 0.00372944 	
 750.005 	 0.00381975 	
 800.006 	 0.00389603 	
 850.001 	 0.00396553 	
 900.009 	 0.00403061 	
 950.005 	 0.00408542 	
 1000 	 0.00413978 	
 2000.02 	 0.00470493 	
 3000.04 	 0.00492763 	
 4000.03 	 0.00504292 	
 5000.03 	 0.00511161 	
 6000.01 	 0.00514604 	
 7000 	 0.00517326 	
 8000.02 	 0.00518333 	
 9000.02 	 0.00518981 	
 9999.99 	 0.00519176 	
 11000 	 0.00518858 	
 12000 	 0.00518724 	
 13000 	 0.00518008 	
 14000 	 0.00517117 	
 14656.5 	 0.00515707 	
 14656.8 	 0.00515552 	
 14656.9 	 0.00516219 	

	
	
