Start Time:  22-07-2025 14:45:08          Time Completed:  22-07-2025 15:34:26      Elapsed Time:  00:49:17
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\BA_seco_orientado_horiz.txt
Plot File:     C:\IDEASVSM\LS_QC\BA_seco_orientado_horiz.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\BA_seco_orientado_horiz.dat

***DATA***

Field(G)	 Moment(emu)	
-599.994 	-0.00285329 	
-550.01 	-0.00274479 	
-499.989 	-0.00262754 	
-450.012 	-0.00250072 	
-399.99 	-0.00236498 	
-349.991 	-0.00221702 	
-299.99 	-0.00205821 	
-249.998 	-0.00188549 	
-200.001 	-0.0016966 	
-189.994 	-0.00165226 	
-179.999 	-0.00160882 	
-169.992 	-0.00156748 	
-160.002 	-0.00152529 	
-149.997 	-0.00148288 	
-139.992 	-0.00143976 	
-130.004 	-0.00139622 	
-120.002 	-0.00135188 	
-110 	-0.00130739 	
-100.01 	-0.00126266 	
-89.9984 	-0.00121648 	
-79.9997 	-0.0011698 	
-69.9943 	-0.00112295 	
-59.9897 	-0.00107522 	
-50.0044 	-0.00102728 	
-40.0009 	-0.000978561 	
-30.0026 	-0.000930263 	
-19.9982 	-0.000880987 	
-18.006 	-0.000863174 	
-15.9932 	-0.000849391 	
-13.9988 	-0.000836933 	
-11.9915 	-0.000825045 	
-9.9978 	-0.000813343 	
-7.99484 	-0.00080306 	
-6.00748 	-0.000791343 	
-4.00299 	-0.000781083 	
-2.00093 	-0.000770288 	
-0.00104556 	-0.000760227 	
 1.99283 	-0.000750207 	
 3.99835 	-0.000740111 	
 5.99993 	-0.000729629 	
 8.00441 	-0.00072025 	
 10.0038 	-0.000709609 	
 11.9991 	-0.000699726 	
 14.0023 	-0.000689335 	
 15.998 	-0.000679484 	
 17.9996 	-0.000669086 	
 19.9937 	-0.000659566 	
 30.0093 	-0.00062184 	
 40.0071 	-0.000578092 	
 50.008 	-0.00053069 	
 60.0018 	-0.000481566 	
 69.9963 	-0.000424165 	
 79.9973 	-0.00037936 	
 90.0063 	-0.000329968 	
 100.003 	-0.000278948 	
 110.004 	-0.000228135 	
 119.997 	-0.000176127 	
 130.003 	-0.000123277 	
 140.003 	-0.0000697174 	
 149.998 	-0.00000755056 	
 160.003 	 0.0000411303 	
 169.999 	 0.000107965 	
 179.989 	 0.000155761 	
 189.992 	 0.000211842 	
 200.005 	 0.000271119 	
 249.974 	 0.000619635 	
 300.012 	 0.000950011 	
 349.996 	 0.00132174 	
 399.999 	 0.00159804 	
 449.997 	 0.00186752 	
 500.011 	 0.00210304 	
 550.001 	 0.00230957 	
 600.007 	 0.00249198 	
 649.997 	 0.00265336 	
 700.002 	 0.00281023 	
 750.001 	 0.00292732 	
 800.006 	 0.00304323 	
 850.001 	 0.00315742 	
 900 	 0.00324963 	
 949.993 	 0.00333163 	
 1000.01 	 0.00341351 	
 2000.01 	 0.00428414 	
 3000 	 0.00460437 	
 4000.01 	 0.00476998 	
 5000.01 	 0.00486626 	
 6000.01 	 0.00491978 	
 7000.03 	 0.00495718 	
 8000.02 	 0.00498579 	
 9000.01 	 0.00500835 	
 10000 	 0.00502555 	
 11000 	 0.00503895 	
 12000 	 0.00505008 	
 13000 	 0.00506005 	
 14000 	 0.00506713 	
 15000 	 0.00507465 	
 16000 	 0.00507908 	
 17000 	 0.00508316 	
 18000 	 0.0050876 	
 19000 	 0.00508786 	

	
	
